Date,Open,High,Low,Close,Volume
28-02-08,1378.160034,1378.160034,1363.160034,1367.680054,3938580000
06-03-08,1332.199951,1332.199951,1303.420044,1304.339966,4323460000
13-03-08,1305.26001,1321.680054,1282.109985,1315.47998,5073360000
20-03-08,1299.670044,1330.670044,1295.219971,1329.51001,6145220000
28-03-08,1327.02002,1334.869995,1312.949951,1315.219971,3686980000
04-04-08,1369.849976,1380.910034,1362.829956,1370.400024,3703100000
11-04-08,1357.97998,1357.97998,1331.209961,1332.829956,3723790000
18-04-08,1369,1395.900024,1369,1390.329956,4222380000
25-04-08,1387.880005,1399.109985,1379.97998,1397.839966,3891150000
02-05-08,1409.160034,1422.719971,1406.25,1413.900024,3953030000
09-05-08,1394.900024,1394.900024,1384.109985,1388.280029,3518620000
16-05-08,1423.890015,1425.819946,1414.349976,1425.349976,3842590000
23-05-08,1392.199951,1392.199951,1373.719971,1375.930054,3516380000
02-06-08,1399.619995,1399.619995,1377.790039,1385.670044,3714320000
09-06-08,1360.829956,1370.630005,1350.619995,1361.76001,4404570000
16-06-08,1358.849976,1364.699951,1352.069946,1360.140015,3706940000
23-06-08,1319.77002,1323.780029,1315.310059,1318,4186370000
30-06-08,1278.060059,1290.310059,1274.859985,1280,5032330000
08-07-08,1251.839966,1274.170044,1242.839966,1273.699951,6034110000
15-07-08,1226.829956,1234.349976,1200.439941,1214.910034,7363640000
22-07-08,1257.079956,1277.420044,1248.829956,1277,6180230000
29-07-08,1236.380005,1263.199951,1236.380005,1263.199951,5414240000
05-08-08,1254.869995,1284.880005,1254.670044,1284.880005,1219310000
12-08-08,1304.790039,1304.790039,1285.640015,1289.589966,4711290000
19-08-08,1276.650024,1276.650024,1263.109985,1266.689941,4159760000
26-08-08,1267.030029,1275.650024,1263.209961,1271.51001,3587570000
03-09-08,1276.609985,1280.599976,1265.589966,1274.97998,5056980000
10-09-08,1227.5,1243.900024,1221.599976,1232.040039,6543440000
17-09-08,1210.339966,1210.339966,1155.880005,1156.390015,9431870000
24-09-08,1188.790039,1197.410034,1179.790039,1185.869995,4820360000
01-10-08,1164.170044,1167.030029,1140.77002,1161.060059,5782130000
08-10-08,988.909973,1021.059998,970.969971,984.940002,8716330000
15-10-08,994.599976,994.599976,903.98999,907.840027,6542330000
22-10-08,951.669983,951.669983,875.809998,896.780029,6147980000
29-10-08,939.51001,969.969971,922.26001,930.090027,7077800000
05-11-08,1001.840027,1001.840027,949.859985,952.77002,5426640000
12-11-08,893.390015,893.390015,850.47998,852.299988,5764180000
19-11-08,859.030029,864.570007,806.179993,806.580017,6548600000
26-11-08,852.900024,887.679993,841.369995,887.679993,5793260000
04-12-08,869.75,875.599976,833.599976,845.219971,5860390000
11-12-08,898.349976,904.630005,868.72998,873.590027,5513840000
18-12-08,905.97998,911.02002,877.440002,885.280029,5675000000
26-12-08,869.51001,873.73999,866.52002,872.799988,1880050000
05-01-09,929.169983,936.630005,919.530029,927.450012,5413910000
12-01-09,890.400024,890.400024,864.320007,870.26001,4725050000
20-01-09,849.640015,849.640015,804.469971,805.219971,6375230000
27-01-09,837.299988,850.450012,835.400024,845.710022,5353260000
03-02-09,825.690002,842.599976,821.97998,838.51001,5886310000
10-02-09,866.869995,868.049988,822.98999,827.159973,6770170000
18-02-09,791.059998,796.169983,780.429993,788.419983,5740710000
25-02-09,770.640015,780.119995,752.890015,764.900024,7483640000
04-03-09,698.599976,724.119995,698.599976,712.869995,7673620000
11-03-09,719.590027,731.919983,713.849976,721.359985,7287810000
18-03-09,776.01001,803.039978,765.640015,794.349976,9098450000
25-03-09,806.809998,826.780029,791.369995,813.880005,7687180000
01-04-09,793.590027,813.619995,783.320007,811.080017,6034140000
08-04-09,816.76001,828.419983,814.840027,825.159973,5938460000
16-04-09,854.539978,870.349976,847.039978,865.299988,6598670000
23-04-09,844.619995,852.869995,835.450012,851.919983,6563100000
30-04-09,876.590027,888.700012,868.51001,872.809998,6862540000
07-05-09,919.580017,929.580017,901.359985,907.390015,9120100000
14-05-09,884.23999,898.359985,882.52002,893.070007,6134870000
21-05-09,900.419983,900.419983,879.609985,888.330017,6019840000
29-05-09,907.02002,920.02002,903.559998,919.140015,6050420000
05-06-09,945.669983,951.690002,934.130005,940.090027,5277910000
12-06-09,943.440002,946.299988,935.659973,946.210022,4528120000
19-06-09,919.960022,927.090027,915.799988,921.22998,5713390000
26-06-09,918.840027,922,913.030029,918.900024,6076660000
06-07-09,894.27002,898.719971,886.359985,898.719971,4712580000
13-07-09,879.570007,901.049988,875.320007,901.049988,4499440000
20-07-09,942.070007,951.619995,940.98999,951.130005,4853150000
27-07-09,978.630005,982.48999,972.289978,982.179993,4631290000
03-08-09,990.219971,1003.609985,990.219971,1002.630005,5603440000
10-08-09,1008.890015,1010.119995,1000.98999,1007.099976,5406080000
17-08-09,998.179993,998.179993,978.51001,979.72998,4088570000
24-08-09,1026.589966,1035.819946,1022.47998,1025.569946,6302450000
31-08-09,1025.209961,1025.209961,1014.619995,1020.619995,5004560000
08-09-09,1018.669983,1026.069946,1018.669983,1025.390015,5235160000
15-09-09,1049.030029,1056.040039,1043.420044,1052.630005,6185620000
22-09-09,1066.349976,1073.810059,1066.349976,1071.660034,5246600000
29-09-09,1063.689941,1069.619995,1057.829956,1060.609985,4949900000
06-10-09,1042.02002,1060.550049,1042.02002,1054.719971,5029840000
13-10-09,1074.959961,1075.300049,1066.709961,1073.189941,4320480000
20-10-09,1098.640015,1098.640015,1086.160034,1091.060059,5396930000
27-10-09,1067.540039,1072.47998,1060.619995,1063.410034,5337380000
03-11-09,1040.920044,1046.359985,1033.939941,1045.410034,5487500000
10-11-09,1091.859985,1096.420044,1087.400024,1093.01001,4394770000
17-11-09,1109.219971,1110.52002,1102.189941,1110.319946,3824070000
24-11-09,1105.829956,1107.560059,1097.630005,1105.650024,3700820000
02-12-09,1109.030029,1115.579956,1105.290039,1109.23999,3941340000
09-12-09,1091.069946,1097.040039,1085.890015,1095.949951,4115410000
16-12-09,1108.609985,1116.209961,1107.959961,1109.180054,4829820000
23-12-09,1118.839966,1121.579956,1116,1120.589966,3166870000
31-12-09,1126.599976,1127.640015,1114.810059,1115.099976,2076990000
08-01-10,1140.52002,1145.390015,1136.219971,1144.97998,4389590000
15-01-10,1147.719971,1147.77002,1131.390015,1136.030029,4758730000
25-01-10,1092.400024,1102.969971,1092.400024,1096.780029,4481390000
01-02-10,1073.890015,1089.380005,1073.890015,1089.189941,4077610000
08-02-10,1065.51001,1071.199951,1056.51001,1056.73999,4089820000
16-02-10,1079.130005,1095.670044,1079.130005,1094.869995,4080770000
23-02-10,1107.48999,1108.579956,1092.180054,1094.599976,4521050000
02-03-10,1117.01001,1123.459961,1116.51001,1118.310059,4134680000
09-03-10,1137.560059,1145.369995,1134.900024,1140.449951,5185570000
16-03-10,1150.829956,1160.280029,1150.349976,1159.459961,4369770000
23-03-10,1166.469971,1174.719971,1163.829956,1174.170044,4411640000
30-03-10,1173.75,1177.829956,1168.920044,1173.27002,4085000000
07-04-10,1188.22998,1189.599976,1177.25,1182.449951,5101430000
14-04-10,1198.689941,1210.650024,1198.689941,1210.650024,5760040000
21-04-10,1207.160034,1210.98999,1198.849976,1205.939941,5724310000
28-04-10,1184.589966,1195.050049,1181.810059,1191.359985,6342310000
05-05-10,1169.23999,1175.949951,1158.150024,1165.869995,6795940000
12-05-10,1155.430054,1172.869995,1155.430054,1171.670044,5225460000
19-05-10,1119.569946,1124.27002,1100.660034,1115.050049,6765800000
26-05-10,1075.51001,1090.75,1065.589966,1067.949951,4521050000
03-06-10,1098.819946,1105.670044,1091.810059,1102.829956,4995970000
10-06-10,1058.77002,1087.849976,1058.77002,1086.839966,5144780000
17-06-10,1115.97998,1117.719971,1105.869995,1116.040039,4557760000
24-06-10,1090.930054,1090.930054,1071.599976,1073.689941,4814830000
01-07-10,1031.099976,1033.579956,1010.909973,1027.369995,6435770000
09-07-10,1070.5,1078.160034,1068.099976,1077.959961,3506570000
16-07-10,1093.849976,1093.849976,1063.319946,1064.880005,5297350000
23-07-10,1092.170044,1103.72998,1087.880005,1102.660034,4524570000
30-07-10,1098.439941,1106.439941,1088.01001,1101.599976,4006450000
06-08-10,1122.069946,1123.060059,1107.170044,1121.640015,3857890000
13-08-10,1082.219971,1086.25,1079,1079.25,3328890000
20-08-10,1075.630005,1075.630005,1063.910034,1071.689941,3761570000
27-08-10,1049.27002,1065.209961,1039.699951,1064.589966,4102460000
03-09-10,1093.609985,1105.099976,1093.609985,1104.51001,3534500000
13-09-10,1113.380005,1123.869995,1113.380005,1121.900024,4521050000
20-09-10,1126.569946,1144.859985,1126.569946,1142.709961,3364080000
27-09-10,1148.640015,1149.920044,1142,1142.160034,3587860000
04-10-10,1144.959961,1148.160034,1131.869995,1137.030029,3604110000
11-10-10,1165.319946,1168.680054,1162.02002,1165.319946,2505900000
18-10-10,1176.829956,1185.530029,1174.550049,1184.709961,4450050000
25-10-10,1184.73999,1196.140015,1184.73999,1185.619995,4221380000
01-11-10,1185.709961,1195.810059,1177.650024,1184.380005,4129180000
08-11-10,1223.23999,1224.569946,1217.550049,1223.25,3937230000
15-11-10,1200.439941,1207.430054,1197.150024,1197.75,3503370000
22-11-10,1198.069946,1198.939941,1184.579956,1197.839966,3689500000
30-11-10,1182.959961,1187.400024,1174.140015,1180.550049,4284700000
07-12-10,1227.25,1235.050049,1223.25,1223.75,6970630000
14-12-10,1241.839966,1246.589966,1238.170044,1241.589966,4132350000
21-12-10,1249.430054,1255.819946,1249.430054,1254.599976,3479670000
29-12-10,1258.780029,1262.599976,1258.780029,1259.780029,2214380000
05-01-11,1268.780029,1277.630005,1265.359985,1276.560059,4764920000
12-01-11,1275.650024,1286.869995,1275.650024,1285.959961,4226940000
20-01-11,1280.849976,1283.349976,1271.26001,1280.26001,4935320000
27-01-11,1297.51001,1301.290039,1294.410034,1299.540039,4309190000
03-02-11,1302.77002,1308.599976,1294.829956,1307.099976,4370990000
10-02-11,1318.130005,1322.780029,1311.73999,1321.869995,4184610000
17-02-11,1334.369995,1341.5,1331,1340.430054,1966450000
25-02-11,1307.339966,1320.609985,1307.339966,1319.880005,3836030000
04-03-11,1330.72998,1331.079956,1312.589966,1321.150024,4223740000
11-03-11,1293.430054,1308.349976,1291.98999,1304.280029,3740400000
18-03-11,1276.709961,1288.880005,1276.180054,1279.209961,4685500000
25-03-11,1311.800049,1319.180054,1310.150024,1313.800049,4223740000
01-04-11,1329.47998,1337.849976,1328.890015,1332.410034,4223740000
08-04-11,1336.160034,1339.459961,1322.939941,1328.170044,3582810000
15-04-11,1314.540039,1322.880005,1313.680054,1319.680054,4223740000
25-04-11,1337.140015,1337.550049,1331.469971,1335.25,2142130000
02-05-11,1365.209961,1370.579956,1358.589966,1361.219971,3846250000
09-05-11,1340.199951,1349.439941,1338.640015,1346.290039,4265250000
16-05-11,1334.77002,1343.329956,1327.319946,1329.469971,3846250000
23-05-11,1333.069946,1333.069946,1312.880005,1317.369995,3255580000
31-05-11,1331.099976,1345.199951,1331.099976,1345.199951,4696240000
07-06-11,1286.310059,1296.219971,1284.73999,1284.939941,3846250000
14-06-11,1272.219971,1292.5,1272.219971,1287.869995,3500280000
21-06-11,1278.400024,1297.619995,1278.400024,1295.52002,4056150000
28-06-11,1280.209961,1296.800049,1280.209961,1296.670044,3681500000
06-07-11,1337.560059,1340.939941,1330.920044,1339.219971,3564190000
13-07-11,1314.449951,1331.47998,1314.449951,1317.719971,4060080000
20-07-11,1328.660034,1330.430054,1323.650024,1325.839966,3767420000
27-07-11,1331.910034,1331.910034,1303.48999,1304.890015,3479040000
03-08-11,1254.25,1261.199951,1234.560059,1260.339966,6446940000
10-08-11,1171.77002,1171.77002,1118.01001,1120.76001,5018070000
17-08-11,1192.890015,1208.469971,1184.359985,1193.890015,4388340000
24-08-11,1162.160034,1178.560059,1156.300049,1177.599976,5315310000
31-08-11,1213,1230.709961,1209.349976,1218.890015,5267840000
08-09-11,1197.97998,1204.400024,1183.339966,1185.900024,4465170000
15-09-11,1189.439941,1209.109985,1189.439941,1209.109985,4479730000
22-09-11,1164.550049,1164.550049,1114.219971,1129.560059,6703140000
29-09-11,1151.73999,1175.869995,1139.930054,1160.400024,5285740000
06-10-11,1144.109985,1165.550049,1134.949951,1164.969971,5098330000
13-10-11,1206.959961,1207.459961,1190.579956,1203.660034,4436270000
20-10-11,1209.920044,1219.530029,1197.339966,1215.390015,4870290000
27-10-11,1243.969971,1292.660034,1243.969971,1284.589966,6367610000
03-11-11,1238.25,1263.209961,1234.810059,1261.150024,4849140000
10-11-11,1229.589966,1246.219971,1227.699951,1239.699951,4002760000
17-11-11,1236.560059,1237.72998,1209.430054,1216.130005,4596450000
25-11-11,1161.410034,1172.660034,1158.660034,1158.670044,1664200000
02-12-11,1246.030029,1260.079956,1243.349976,1244.280029,4144310000
09-12-11,1234.47998,1258.25,1234.47998,1255.189941,3830610000
16-12-11,1216.089966,1231.040039,1215.199951,1219.660034,5345800000
23-12-11,1254,1265.420044,1254,1265.329956,2233830000
03-01-12,1258.859985,1284.619995,1258.859985,1277.060059,3943710000
10-01-12,1280.77002,1296.459961,1280.77002,1292.079956,4221960000
18-01-12,1293.650024,1308.109985,1290.98999,1308.040039,4096160000
25-01-12,1314.400024,1328.300049,1307.650024,1326.060059,4410910000
01-02-12,1312.449951,1330.52002,1312.449951,1324.089966,4504360000
08-02-12,1347.040039,1351,1341.949951,1349.959961,4096730000
15-02-12,1350.52002,1355.869995,1340.800049,1343.22998,4080340000
23-02-12,1357.530029,1364.23999,1352.280029,1363.459961,3786450000
01-03-12,1365.900024,1376.170044,1365.900024,1374.089966,3919240000
08-03-12,1352.650024,1368.719971,1352.650024,1365.910034,3543060000
15-03-12,1394.170044,1402.630005,1392.780029,1402.599976,4271650000
22-03-12,1402.890015,1402.890015,1388.72998,1392.780029,3740590000
29-03-12,1405.390015,1405.390015,1391.560059,1403.280029,3832000000
05-04-12,1398.790039,1401.599976,1392.920044,1398.079956,3303740000
13-04-12,1387.609985,1387.609985,1369.849976,1370.26001,3631160000
20-04-12,1376.959961,1387.400024,1376.959961,1378.530029,3833320000
27-04-12,1400.189941,1406.640015,1397.310059,1403.359985,3645830000
04-05-12,1391.51001,1391.51001,1367.959961,1369.099976,3975140000
11-05-12,1358.109985,1365.660034,1348.890015,1353.390015,3869070000
18-05-12,1305.050049,1312.23999,1291.97998,1295.219971,4512470000
25-05-12,1320.810059,1324.199951,1314.22998,1317.819946,2872660000
04-06-12,1278.290039,1282.550049,1266.73999,1278.180054,4011960000
11-06-12,1325.719971,1335.52002,1307.72998,1308.930054,3537530000
18-06-12,1342.420044,1348.219971,1334.459961,1344.780029,3259430000
25-06-12,1334.900024,1334.900024,1309.27002,1313.719971,3501820000
02-07-12,1362.329956,1366.349976,1355.699951,1365.51001,3301650000
10-07-12,1352.959961,1361.540039,1336.27002,1341.469971,3470600000
17-07-12,1353.680054,1365.359985,1345.069946,1363.670044,3566680000
24-07-12,1350.52002,1351.530029,1329.23999,1338.310059,3891290000
31-07-12,1385.27002,1387.160034,1379.170044,1379.319946,3821570000
07-08-12,1394.459961,1407.140015,1394.459961,1401.349976,3682490000
14-08-12,1404.359985,1410.030029,1400.599976,1403.930054,2930900000
21-08-12,1418.130005,1426.680054,1410.859985,1413.170044,3282950000
28-08-12,1410.439941,1413.630005,1405.589966,1409.300049,2629090000
05-09-12,1404.939941,1408.810059,1401.25,1403.439941,3389110000
12-09-12,1433.560059,1439.150024,1432.98999,1436.560059,3641200000
19-09-12,1459.5,1465.150024,1457.880005,1461.050049,3451360000
26-09-12,1441.599976,1441.599976,1430.530029,1433.319946,3565380000
03-10-12,1446.050049,1454.300049,1441.98999,1450.98999,3531640000
10-10-12,1441.47998,1442.52002,1430.640015,1432.560059,3225060000
17-10-12,1454.219971,1462.199951,1453.349976,1460.910034,3655320000
24-10-12,1413.199951,1420.040039,1407.099976,1408.75,3385970000
02-11-12,1427.589966,1434.27002,1412.910034,1414.199951,3732480000
09-11-12,1377.550049,1391.390015,1373.030029,1379.849976,3647350000
16-11-12,1353.359985,1362.030029,1343.349976,1359.880005,4045910000
26-11-12,1409.150024,1409.150024,1397.680054,1406.290039,2948960000
03-12-12,1416.339966,1423.72998,1408.459961,1409.459961,3074280000
10-12-12,1418.069946,1421.640015,1415.640015,1418.550049,2999430000
17-12-12,1413.540039,1430.670044,1413.540039,1430.359985,3455610000
24-12-12,1430.150024,1430.150024,1424.660034,1426.660034,1248960000
02-01-13,1426.189941,1462.430054,1426.189941,1462.420044,4202600000
09-01-13,1457.150024,1464.72998,1457.150024,1461.02002,3674390000
16-01-13,1472.329956,1473.959961,1467.599976,1472.630005,3384080000
24-01-13,1494.810059,1502.27002,1489.459961,1494.819946,3699430000
31-01-13,1501.959961,1504.189941,1496.76001,1498.109985,3999880000
07-02-13,1512.119995,1512.900024,1498.48999,1509.390015,3614580000
14-02-13,1520.329956,1523.140015,1514.02002,1521.380005,3759740000
22-02-13,1502.420044,1515.640015,1502.420044,1515.599976,3419320000
01-03-13,1514.680054,1519.98999,1501.47998,1518.199951,3695610000
08-03-13,1544.26001,1552.47998,1542.939941,1551.180054,3652260000
15-03-13,1563.209961,1563.619995,1555.73999,1560.699951,5175850000
22-03-13,1545.900024,1557.73999,1545.900024,1556.890015,2948380000
01-04-13,1569.180054,1570.569946,1558.469971,1562.170044,2753110000
08-04-13,1553.26001,1563.069946,1548.630005,1563.069946,2887120000
15-04-13,1588.839966,1588.839966,1552.280029,1552.359985,4660130000
22-04-13,1555.25,1565.550049,1548.189941,1562.5,2979880000
29-04-13,1582.339966,1596.650024,1582.339966,1593.609985,2891200000
06-05-13,1614.400024,1619.77002,1614.209961,1617.5,3062240000
13-05-13,1632.099976,1636,1626.73999,1633.77002,2910600000
20-05-13,1665.709961,1672.839966,1663.52002,1666.290039,3275080000
28-05-13,1652.630005,1674.209961,1652.630005,1660.060059,3457400000
04-06-13,1640.72998,1646.530029,1623.619995,1631.380005,3653840000
11-06-13,1638.640015,1640.130005,1622.920044,1626.130005,3435710000
18-06-13,1639.77002,1654.189941,1639.77002,1651.810059,3120980000
25-06-13,1577.52002,1593.790039,1577.089966,1588.030029,3761170000
02-07-13,1614.290039,1624.26001,1606.77002,1614.079956,3317130000
10-07-13,1651.560059,1657.920044,1647.660034,1652.619995,3011010000
17-07-13,1677.910034,1684.75,1677.910034,1680.910034,3153440000
24-07-13,1696.060059,1698.380005,1682.569946,1685.939941,3336120000
31-07-13,1687.76001,1698.430054,1684.939941,1685.72998,3847390000
07-08-13,1695.300049,1695.300049,1684.910034,1690.910034,3010230000
14-08-13,1693.880005,1695.52002,1684.829956,1685.390015,2871430000
21-08-13,1650.660034,1656.98999,1639.430054,1642.800049,2932180000
28-08-13,1630.25,1641.180054,1627.469971,1634.959961,2784010000
05-09-13,1653.280029,1659.170044,1653.069946,1655.079956,2957110000
12-09-13,1689.209961,1689.969971,1681.959961,1683.420044,3106290000
19-09-13,1727.339966,1729.859985,1720.199951,1722.339966,3740130000
26-09-13,1694.050049,1703.849976,1693.109985,1698.670044,2813930000
03-10-13,1692.349976,1692.349976,1670.359985,1678.660034,3279650000
10-10-13,1660.880005,1692.560059,1660.880005,1692.560059,3362300000
17-10-13,1720.170044,1733.449951,1714.119995,1733.150024,3453590000
24-10-13,1747.47998,1753.939941,1745.5,1752.069946,3671700000
31-10-13,1763.23999,1768.530029,1755.719971,1756.540039,3826530000
07-11-13,1770.73999,1774.540039,1746.199951,1747.150024,4143200000
14-11-13,1782.75,1791.530029,1780.219971,1790.619995,3139060000
21-11-13,1783.52002,1797.160034,1783.52002,1795.849976,3256630000
29-11-13,1808.689941,1813.550049,1803.97998,1805.810059,1598300000
06-12-13,1788.359985,1806.040039,1788.359985,1805.089966,3150030000
13-12-13,1777.97998,1780.920044,1772.449951,1775.319946,3061070000
20-12-13,1810.390015,1823.75,1810.25,1818.319946,5097700000
30-12-13,1841.469971,1842.469971,1838.77002,1841.069946,2293860000
07-01-14,1828.709961,1840.099976,1828.709961,1837.880005,3511750000
14-01-14,1821.359985,1839.26001,1821.359985,1838.880005,3353270000
22-01-14,1844.709961,1846.869995,1840.880005,1844.859985,3374170000
29-01-14,1790.150024,1790.150024,1770.449951,1774.199951,3964020000
05-02-14,1753.380005,1755.790039,1737.920044,1751.640015,3984290000
12-02-14,1820.119995,1826.550049,1815.969971,1819.26001,3326380000
20-02-14,1829.23999,1842.790039,1824.579956,1839.780029,3404980000
27-02-14,1844.900024,1854.530029,1841.130005,1854.290039,3547460000
06-03-14,1874.180054,1881.939941,1874.180054,1877.030029,3360450000
13-03-14,1869.060059,1874.400024,1841.859985,1846.339966,3670990000
20-03-14,1860.089966,1873.48999,1854.630005,1872.01001,3327540000
27-03-14,1852.109985,1855.550049,1842.109985,1849.040039,3733430000
03-04-14,1891.430054,1893.800049,1882.650024,1888.77002,3055600000
10-04-14,1872.280029,1872.530029,1830.869995,1833.079956,3758780000
17-04-14,1861.72998,1869.630005,1856.719971,1864.849976,3341430000
25-04-14,1877.719971,1877.719971,1859.699951,1863.400024,3213020000
02-05-14,1885.300049,1891.329956,1878.5,1881.140015,3159560000
09-05-14,1875.27002,1878.569946,1867.02002,1878.47998,3025020000
16-05-14,1871.189941,1878.280029,1864.819946,1877.859985,3173650000
23-05-14,1893.319946,1901.26001,1893.319946,1900.530029,2396280000
02-06-14,1923.869995,1925.880005,1915.97998,1924.969971,2509020000
09-06-14,1948.969971,1955.550049,1947.160034,1951.27002,2812180000
16-06-14,1934.839966,1941.150024,1930.910034,1937.780029,2926130000
23-06-14,1962.920044,1963.73999,1958.890015,1962.609985,2717630000
30-06-14,1960.790039,1964.23999,1958.219971,1960.22998,3037350000
08-07-14,1976.390015,1976.390015,1959.459961,1963.709961,3302430000
15-07-14,1977.359985,1982.52002,1965.339966,1973.280029,3328740000
22-07-14,1975.650024,1986.23999,1975.650024,1983.530029,2890480000
29-07-14,1980.030029,1984.849976,1969.949951,1969.949951,3183300000
05-08-14,1936.339966,1936.339966,1913.77002,1920.209961,3462520000
12-08-14,1935.72998,1939.650024,1928.290039,1933.75,2611700000
19-08-14,1972.72998,1982.569946,1972.72998,1981.599976,2656430000
26-08-14,1998.589966,2005.040039,1998.589966,2000.02002,2451950000
03-09-14,2003.569946,2009.280029,1998.140015,2000.719971,2809980000
10-09-14,1988.410034,1996.660034,1982.98999,1995.689941,2912430000
17-09-14,1999.300049,2010.73999,1993.290039,2001.569946,3209420000
24-09-14,1983.339966,1999.790039,1978.630005,1998.300049,3313850000
01-10-14,1971.439941,1971.439941,1941.719971,1946.160034,4188590000
08-10-14,1935.550049,1970.359985,1925.25,1968.890015,4441890000
15-10-14,1874.180054,1874.180054,1820.660034,1862.48999,6090800000
22-10-14,1941.290039,1949.310059,1926.829956,1927.109985,3761930000
29-10-14,1983.290039,1991.400024,1969.040039,1982.300049,3740350000
05-11-14,2015.290039,2023.77002,2014.420044,2023.569946,3766590000
12-11-14,2037.75,2040.329956,2031.949951,2038.25,3246650000
19-11-14,2051.159912,2052.139893,2040.369995,2048.719971,3390850000
26-11-14,2067.360107,2073.290039,2066.620117,2072.830078,2745260000
04-12-14,2073.639893,2077.340088,2062.340088,2071.919922,3408340000
11-12-14,2027.920044,2055.530029,2027.920044,2035.329956,3917950000
18-12-14,2018.97998,2061.22998,2018.97998,2061.22998,4703380000
26-12-14,2084.300049,2092.699951,2084.300049,2088.77002,1735230000
05-01-15,2054.439941,2054.439941,2017.339966,2020.579956,3799120000
12-01-15,2046.130005,2049.300049,2022.579956,2028.26001,3456460000
20-01-15,2020.76001,2028.939941,2004.48999,2022.550049,3944340000
27-01-15,2047.859985,2047.859985,2019.910034,2029.550049,3329810000
03-02-15,2022.709961,2050.300049,2022.709961,2050.030029,4615900000
10-02-15,2049.379883,2070.860107,2048.620117,2068.590088,3669850000
18-02-15,2099.159912,2100.22998,2092.149902,2099.679932,3370020000
25-02-15,2115.300049,2119.590088,2109.889893,2113.860107,3312340000
04-03-15,2107.719971,2107.719971,2094.48999,2098.530029,3421110000
11-03-15,2044.689941,2050.080078,2039.689941,2040.23999,3406570000
18-03-15,2072.840088,2106.850098,2061.22998,2099.5,4128210000
25-03-15,2093.100098,2097.429932,2061.050049,2061.050049,3521140000
01-04-15,2067.629883,2067.629883,2048.379883,2059.689941,3543270000
09-04-15,2081.290039,2093.310059,2074.290039,2091.179932,3172360000
16-04-15,2105.959961,2111.300049,2100.02002,2104.98999,3434120000
23-04-15,2107.209961,2120.48999,2103.189941,2112.929932,3636670000
30-04-15,2105.52002,2105.52002,2077.590088,2085.51001,4509680000
07-05-15,2079.959961,2092.899902,2074.98999,2088,3676640000
14-05-15,2100.429932,2121.449951,2100.429932,2121.100098,3225740000
21-05-15,2125.550049,2134.280029,2122.949951,2130.820068,3070460000
29-05-15,2120.659912,2120.659912,2104.889893,2107.389893,3927390000
05-06-15,2095.090088,2100.98999,2085.669922,2092.830078,3243690000
12-06-15,2107.429932,2107.429932,2091.330078,2094.110107,2719400000
19-06-15,2121.060059,2121.639893,2109.449951,2109.98999,4449810000
26-06-15,2102.620117,2108.919922,2095.379883,2101.48999,5025470000
06-07-15,2073.949951,2078.610107,2058.399902,2068.76001,3486360000
13-07-15,2080.030029,2100.669922,2080.030029,2099.600098,3096730000
20-07-15,2126.850098,2132.820068,2123.659912,2128.280029,3245870000
27-07-15,2078.189941,2078.189941,2063.52002,2067.639893,3836750000
03-08-15,2104.48999,2105.699951,2087.310059,2098.040039,3476770000
10-08-15,2080.97998,2105.350098,2080.97998,2104.179932,3514460000
17-08-15,2089.699951,2102.870117,2079.300049,2102.439941,2867690000
24-08-15,1965.150024,1965.150024,1867.01001,1893.209961,6612690000
31-08-15,1986.72998,1986.72998,1965.97998,1972.180054,3915100000
08-09-15,1927.300049,1970.420044,1927.300049,1969.410034,3548650000
15-09-15,1955.099976,1983.189941,1954.300049,1978.089966,3239860000
22-09-15,1961.390015,1961.390015,1929.219971,1942.73999,3808260000
29-09-15,1881.900024,1899.47998,1871.910034,1884.089966,4132390000
06-10-15,1986.630005,1991.619995,1971.98999,1979.920044,4202400000
13-10-15,2015,2022.339966,2001.780029,2003.689941,3401920000
20-10-15,2033.130005,2039.119995,2026.609985,2030.77002,3331500000
27-10-15,2068.75,2070.370117,2058.840088,2065.889893,4216880000
03-11-15,2102.629883,2116.47998,2097.51001,2109.790039,4272060000
10-11-15,2077.189941,2083.669922,2069.909912,2081.719971,3821440000
17-11-15,2053.669922,2066.689941,2045.900024,2050.439941,4427350000
24-11-15,2084.419922,2094.120117,2070.290039,2089.139893,3884930000
02-12-15,2101.709961,2104.27002,2077.110107,2079.51001,3950640000
09-12-15,2061.169922,2080.330078,2036.530029,2047.619995,4385250000
16-12-15,2046.5,2076.719971,2042.430054,2073.070068,4635450000
23-12-15,2042.199951,2064.72998,2042.199951,2064.290039,3484090000
31-12-15,2060.590088,2062.540039,2043.619995,2043.939941,2655330000
08-01-16,1945.969971,1960.400024,1918.459961,1922.030029,4664940000
15-01-16,1916.680054,1916.680054,1857.829956,1880.329956,5468460000
25-01-16,1906.280029,1906.280029,1875.969971,1877.079956,4401380000
01-02-16,1936.939941,1947.199951,1920.300049,1939.380005,4322530000
08-02-16,1873.25,1873.25,1828.459961,1853.439941,5636460000
16-02-16,1871.439941,1895.77002,1871.439941,1895.579956,4570670000
23-02-16,1942.380005,1942.380005,1919.439941,1921.27002,3890650000
01-03-16,1937.089966,1978.349976,1937.089966,1978.349976,4819750000
08-03-16,1996.880005,1996.880005,1977.430054,1979.26001,4641650000
15-03-16,2015.27002,2015.939941,2005.22998,2015.930054,3560280000
